"","ID","Income.Group"
"8292",40853,"0"
"8293",40854,"0"
"8294",40855,"0"
"8295",40856,"0"
"8296",40857,"0"
"8297",40858,"0"
"8298",40859,"0"
"8299",40860,"0"
"8300",40861,"1"
"8301",40862,"0"
"8302",40863,"0"
"8303",40864,"0"
"8304",40865,"0"
"8305",40866,"0"
"8306",40867,"1"
"8307",40868,"0"
"8308",40869,"0"
"8309",40870,"0"
"8310",40871,"0"
"8311",40872,"0"
"8312",40873,"1"
"8313",40874,"0"
"8314",40875,"0"
"8315",40876,"0"
"8316",40877,"0"
"8317",40878,"0"
"8318",40879,"0"
"8319",40880,"0"
"8320",40881,"1"
"8321",40882,"0"
"8322",40883,"1"
"8323",40884,"0"
"8324",40885,"0"
"8325",40886,"0"
"8326",40887,"0"
"8327",40888,"0"
"8328",40889,"1"
"8329",40890,"0"
"8330",40891,"1"
"8331",40892,"0"
"8332",40893,"1"
"8333",40894,"0"
"8334",40895,"1"
"8335",40896,"0"
"8336",40897,"0"
"8337",40898,"0"
"8338",40899,"0"
"8339",40900,"0"
"8340",40901,"1"
"8341",40902,"0"
"8342",40903,"0"
"8343",40904,"0"
"8344",40905,"0"
"8345",40906,"0"
"8346",40907,"0"
"8347",40908,"0"
"8348",40909,"0"
"8349",40910,"0"
"8350",40911,"0"
"8351",40912,"0"
"8352",40913,"0"
"8353",40914,"0"
"8354",40915,"1"
"8355",40916,"0"
"8356",40917,"0"
"8357",40918,"0"
"8358",40919,"1"
"8359",40920,"0"
"8360",40921,"0"
"8361",40922,"0"
"8362",40923,"0"
"8363",40924,"0"
"8364",40925,"0"
"8365",40926,"0"
"8366",40927,"0"
"8367",40928,"0"
"8368",40929,"0"
"8369",40930,"1"
"8370",40931,"0"
"8371",40932,"0"
"8372",40933,"0"
"8373",40934,"0"
"8374",40935,"1"
"8375",40936,"0"
"8376",40937,"0"
"8377",40938,"1"
"8378",40939,"0"
"8379",40940,"0"
"8380",40941,"0"
"8381",40942,"0"
"8382",40943,"0"
"8383",40944,"0"
"8384",40945,"0"
"8385",40946,"0"
"8386",40947,"0"
"8387",40948,"0"
"8388",40949,"0"
"8389",40950,"0"
"8390",40951,"0"
"8391",40952,"0"
"8392",40953,"0"
"8393",40954,"0"
"8394",40955,"0"
"8395",40956,"0"
"8396",40957,"0"
"8397",40958,"0"
"8398",40959,"0"
"8399",40960,"0"
"8400",40961,"0"
"8401",40962,"1"
"8402",40963,"0"
"8403",40964,"0"
"8404",40965,"0"
"8405",40966,"1"
"8406",40967,"0"
"8407",40968,"0"
"8408",40969,"0"
"8409",40970,"0"
"8410",40971,"1"
"8411",40972,"1"
"8412",40973,"1"
"8413",40974,"1"
"8414",40975,"1"
"8415",40976,"0"
"8416",40977,"0"
"8417",40978,"0"
"8418",40979,"0"
"8419",40980,"0"
"8420",40981,"0"
"8421",40982,"0"
"8422",40983,"0"
"8423",40984,"0"
"8424",40985,"0"
"8425",40986,"1"
"8426",40987,"0"
"8427",40988,"0"
"8428",40989,"0"
"8429",40990,"1"
"8430",40991,"1"
"8431",40992,"0"
"8432",40993,"0"
"8433",40994,"0"
"8434",40995,"1"
"8435",40996,"1"
"8436",40997,"1"
"8437",40998,"1"
"8438",40999,"0"
"8439",41000,"1"
"8440",41001,"1"
"8441",41002,"0"
"8442",41003,"1"
"8443",41004,"0"
"8444",41005,"0"
"8445",41006,"0"
"8446",41007,"0"
"8447",41008,"0"
"8448",41009,"0"
"8449",41010,"1"
"8450",41011,"1"
"8451",41012,"0"
"8452",41013,"1"
"8453",41014,"0"
"8454",41015,"0"
"8455",41016,"0"
"8456",41017,"0"
"8457",41018,"0"
"8458",41019,"0"
"8459",41020,"0"
"8460",41021,"0"
"8461",41022,"0"
"8462",41023,"0"
"8463",41024,"0"
"8464",41025,"0"
"8465",41026,"0"
"8466",41027,"0"
"8467",41028,"0"
"8468",41029,"0"
"8469",41030,"0"
"8470",41031,"0"
"8471",41032,"0"
"8472",41033,"0"
"8473",41034,"0"
"8474",41035,"0"
"8475",41036,"0"
"8476",41037,"0"
"8477",41038,"0"
"8478",41039,"0"
"8479",41040,"0"
"8480",41041,"1"
"8481",41042,"0"
"8482",41043,"0"
"8483",41044,"0"
"8484",41045,"0"
"8485",41046,"0"
"8486",41047,"0"
"8487",41048,"0"
"8488",41049,"0"
"8489",41050,"1"
"8490",41051,"1"
"8491",41052,"0"
"8492",41053,"0"
"8493",41054,"0"
"8494",41055,"0"
"8495",41056,"0"
"8496",41057,"0"
"8497",41058,"0"
"8498",41059,"0"
"8499",41060,"0"
"8500",41061,"1"
"8501",41062,"0"
"8502",41063,"0"
"8503",41064,"0"
"8504",41065,"1"
"8505",41066,"1"
"8506",41067,"0"
"8507",41068,"0"
"8508",41069,"1"
"8509",41070,"0"
"8510",41071,"0"
"8511",41072,"1"
"8512",41073,"0"
"8513",41074,"1"
"8514",41075,"1"
"8515",41076,"1"
"8516",41077,"1"
"8517",41078,"1"
"8518",41079,"0"
"8519",41080,"1"
"8520",41081,"0"
"8521",41082,"1"
"8522",41083,"0"
"8523",41084,"0"
"8524",41085,"0"
"8525",41086,"0"
"8526",41087,"1"
"8527",41088,"1"
"8528",41089,"0"
"8529",41090,"0"
"8530",41091,"0"
"8531",41092,"0"
"8532",41093,"0"
"8533",41094,"0"
"8534",41095,"0"
"8535",41096,"0"
"8536",41097,"0"
"8537",41098,"0"
"8538",41099,"0"
"8539",41100,"0"
"8540",41101,"0"
"8541",41102,"0"
"8542",41103,"0"
"8543",41104,"0"
"8544",41105,"0"
"8545",41106,"0"
"8546",41107,"0"
"8547",41108,"0"
"8548",41109,"0"
"8549",41110,"0"
"8550",41111,"0"
"8551",41112,"0"
"8552",41113,"0"
"8553",41114,"0"
"8554",41115,"0"
"8555",41116,"0"
"8556",41117,"0"
"8557",41118,"0"
"8558",41119,"0"
"8559",41120,"0"
"8560",41121,"0"
"8561",41122,"0"
"8562",41123,"0"
"8563",41124,"0"
"8564",41125,"0"
"8565",41126,"1"
"8566",41127,"0"
"8567",41128,"0"
"8568",41129,"0"
"8569",41130,"0"
"8570",41131,"0"
"8571",41132,"0"
"8572",41133,"1"
"8573",41134,"1"
"8574",41135,"1"
"8575",41136,"0"
"8576",41137,"0"
"8577",41138,"0"
"8578",41139,"0"
"8579",41140,"1"
"8580",41141,"0"
"8581",41142,"0"
"8582",41143,"0"
"8583",41144,"0"
"8584",41145,"1"
"8585",41146,"0"
"8586",41147,"0"
"8587",41148,"0"
"8588",41149,"0"
"8589",41150,"0"
"8590",41151,"0"
"8591",41152,"0"
"8592",41153,"1"
"8593",41154,"0"
"8594",41155,"0"
"8595",41156,"0"
"8596",41157,"0"
"8597",41158,"1"
"8598",41159,"0"
"8599",41160,"0"
"8600",41161,"0"
"8601",41162,"0"
"8602",41163,"0"
"8603",41164,"0"
"8604",41165,"1"
"8605",41166,"0"
"8606",41167,"0"
"8607",41168,"0"
"8608",41169,"0"
"8609",41170,"0"
"8610",41171,"0"
"8611",41172,"1"
"8612",41173,"0"
"8613",41174,"0"
"8614",41175,"0"
"8615",41176,"1"
"8616",41177,"0"
"8617",41178,"0"
"8618",41179,"1"
"8619",41180,"0"
"8620",41181,"0"
"8621",41182,"0"
"8622",41183,"0"
"8623",41184,"0"
"8624",41185,"0"
"8625",41186,"0"
"8626",41187,"0"
"8627",41188,"0"
"8628",41189,"0"
"8629",41190,"0"
"8630",41191,"0"
"8631",41192,"1"
"8632",41193,"1"
"8633",41194,"0"
"8634",41195,"1"
"8635",41196,"0"
"8636",41197,"0"
"8637",41198,"0"
"8638",41199,"0"
"8639",41200,"0"
"8640",41201,"0"
"8641",41202,"0"
"8642",41203,"0"
"8643",41204,"1"
"8644",41205,"0"
"8645",41206,"0"
"8646",41207,"0"
"8647",41208,"0"
"8648",41209,"0"
"8649",41210,"0"
"8650",41211,"1"
"8651",41212,"0"
"8652",41213,"0"
"8653",41214,"0"
"8654",41215,"1"
"8655",41216,"1"
"8656",41217,"0"
"8657",41218,"0"
"8658",41219,"0"
"8659",41220,"0"
"8660",41221,"0"
"8661",41222,"0"
"8662",41223,"0"
"8663",41224,"0"
"8664",41225,"1"
"8665",41226,"0"
"8666",41227,"0"
"8667",41228,"1"
"8668",41229,"0"
"8669",41230,"1"
"8670",41231,"0"
"8671",41232,"0"
"8672",41233,"0"
"8673",41234,"0"
"8674",41235,"0"
"8675",41236,"0"
"8676",41237,"1"
"8677",41238,"1"
"8678",41239,"0"
"8679",41240,"0"
"8680",41241,"0"
"8681",41242,"1"
"8682",41243,"0"
"8683",41244,"0"
"8684",41245,"0"
"8685",41246,"0"
"8686",41247,"0"
"8687",41248,"1"
"8688",41249,"0"
"8689",41250,"0"
"8690",41251,"1"
"8691",41252,"0"
"8692",41253,"0"
"8693",41254,"0"
"8694",41255,"0"
"8695",41256,"0"
"8696",41257,"0"
"8697",41258,"0"
"8698",41259,"0"
"8699",41260,"0"
"8700",41261,"1"
"8701",41262,"0"
"8702",41263,"0"
"8703",41264,"0"
"8704",41265,"0"
"8705",41266,"1"
"8706",41267,"1"
"8707",41268,"0"
"8708",41269,"0"
"8709",41270,"0"
"8710",41271,"0"
"8711",41272,"0"
"8712",41273,"1"
"8713",41274,"0"
"8714",41275,"0"
"8715",41276,"0"
"8716",41277,"0"
"8717",41278,"1"
"8718",41279,"0"
"8719",41280,"0"
"8720",41281,"0"
"8721",41282,"1"
"8722",41283,"0"
"8723",41284,"0"
"8724",41285,"0"
"8725",41286,"0"
"8726",41287,"0"
"8727",41288,"0"
"8728",41289,"0"
"8729",41290,"0"
"8730",41291,"0"
"8731",41292,"0"
"8732",41293,"0"
"8733",41294,"0"
"8734",41295,"0"
"8735",41296,"1"
"8736",41297,"0"
"8737",41298,"0"
"8738",41299,"0"
"8739",41300,"1"
"8740",41301,"0"
"8741",41302,"1"
"8742",41303,"0"
"8743",41304,"1"
"8744",41305,"0"
"8745",41306,"0"
"8746",41307,"0"
"8747",41308,"1"
"8748",41309,"0"
"8749",41310,"0"
"8750",41311,"0"
"8751",41312,"0"
"8752",41313,"0"
"8753",41314,"0"
"8754",41315,"0"
"8755",41316,"0"
"8756",41317,"1"
"8757",41318,"0"
"8758",41319,"1"
"8759",41320,"0"
"8760",41321,"1"
"8761",41322,"0"
"8762",41323,"0"
"8763",41324,"0"
"8764",41325,"0"
"8765",41326,"0"
"8766",41327,"0"
"8767",41328,"0"
"8768",41329,"0"
"8769",41330,"0"
"8770",41331,"0"
"8771",41332,"0"
"8772",41333,"0"
"8773",41334,"0"
"8774",41335,"0"
"8775",41336,"1"
"8776",41337,"0"
"8777",41338,"1"
"8778",41339,"1"
"8779",41340,"0"
"8780",41341,"0"
"8781",41342,"0"
"8782",41343,"0"
"8783",41344,"1"
"8784",41345,"0"
"8785",41346,"0"
"8786",41347,"0"
"8787",41348,"0"
"8788",41349,"0"
"8789",41350,"1"
"8790",41351,"0"
"8791",41352,"0"
"8792",41353,"0"
"8793",41354,"0"
"8794",41355,"1"
"8795",41356,"0"
"8796",41357,"0"
"8797",41358,"0"
"8798",41359,"0"
"8799",41360,"0"
"8800",41361,"1"
"8801",41362,"1"
"8802",41363,"1"
"8803",41364,"1"
"8804",41365,"0"
"8805",41366,"0"
"8806",41367,"0"
"8807",41368,"0"
"8808",41369,"0"
"8809",41370,"0"
"8810",41371,"0"
"8811",41372,"0"
"8812",41373,"1"
"8813",41374,"0"
"8814",41375,"0"
"8815",41376,"0"
"8816",41377,"1"
"8817",41378,"0"
"8818",41379,"1"
"8819",41380,"0"
"8820",41381,"0"
"8821",41382,"0"
"8822",41383,"0"
"8823",41384,"0"
"8824",41385,"0"
"8825",41386,"1"
"8826",41387,"0"
"8827",41388,"0"
"8828",41389,"1"
"8829",41390,"0"
"8830",41391,"0"
"8831",41392,"0"
"8832",41393,"0"
"8833",41394,"0"
"8834",41395,"0"
"8835",41396,"0"
"8836",41397,"0"
"8837",41398,"0"
"8838",41399,"1"
"8839",41400,"0"
"8840",41401,"0"
"8841",41402,"0"
"8842",41403,"0"
"8843",41404,"0"
"8844",41405,"0"
"8845",41406,"0"
"8846",41407,"0"
"8847",41408,"1"
"8848",41409,"1"
"8849",41410,"0"
"8850",41411,"0"
"8851",41412,"1"
"8852",41413,"0"
"8853",41414,"0"
"8854",41415,"0"
"8855",41416,"0"
"8856",41417,"1"
"8857",41418,"1"
"8858",41419,"0"
"8859",41420,"0"
"8860",41421,"1"
"8861",41422,"0"
"8862",41423,"1"
"8863",41424,"0"
"8864",41425,"0"
"8865",41426,"0"
"8866",41427,"0"
"8867",41428,"0"
"8868",41429,"0"
"8869",41430,"0"
"8870",41431,"0"
"8871",41432,"0"
"8872",41433,"0"
"8873",41434,"0"
"8874",41435,"0"
"8875",41436,"0"
"8876",41437,"0"
"8877",41438,"1"
"8878",41439,"0"
"8879",41440,"0"
"8880",41441,"0"
"8881",41442,"0"
"8882",41443,"0"
"8883",41444,"0"
"8884",41445,"0"
"8885",41446,"0"
"8886",41447,"0"
"8887",41448,"0"
"8888",41449,"0"
"8889",41450,"0"
"8890",41451,"0"
"8891",41452,"0"
"8892",41453,"0"
"8893",41454,"0"
"8894",41455,"0"
"8895",41456,"0"
"8896",41457,"0"
"8897",41458,"1"
"8898",41459,"0"
"8899",41460,"0"
"8900",41461,"1"
"8901",41462,"1"
"8902",41463,"0"
"8903",41464,"0"
"8904",41465,"0"
"8905",41466,"0"
"8906",41467,"0"
"8907",41468,"0"
"8908",41469,"0"
"8909",41470,"1"
"8910",41471,"0"
"8911",41472,"0"
"8912",41473,"0"
"8913",41474,"0"
"8914",41475,"1"
"8915",41476,"0"
"8916",41477,"1"
"8917",41478,"0"
"8918",41479,"0"
"8919",41480,"1"
"8920",41481,"0"
"8921",41482,"0"
"8922",41483,"0"
"8923",41484,"0"
"8924",41485,"0"
"8925",41486,"0"
"8926",41487,"0"
"8927",41488,"1"
"8928",41489,"0"
"8929",41490,"0"
"8930",41491,"0"
"8931",41492,"0"
"8932",41493,"0"
"8933",41494,"0"
"8934",41495,"0"
"8935",41496,"0"
"8936",41497,"0"
"8937",41498,"1"
"8938",41499,"0"
"8939",41500,"0"
"8940",41501,"0"
"8941",41502,"0"
"8942",41503,"0"
"8943",41504,"0"
"8944",41505,"0"
"8945",41506,"1"
"8946",41507,"1"
"8947",41508,"0"
"8948",41509,"0"
"8949",41510,"0"
"8950",41511,"0"
"8951",41512,"1"
"8952",41513,"0"
"8953",41514,"0"
"8954",41515,"0"
"8955",41516,"0"
"8956",41517,"0"
"8957",41518,"0"
"8958",41519,"0"
"8959",41520,"0"
"8960",41521,"1"
"8961",41522,"1"
"8962",41523,"0"
"8963",41524,"0"
"8964",41525,"1"
"8965",41526,"0"
"8966",41527,"0"
"8967",41528,"0"
"8968",41529,"0"
"8969",41530,"0"
"8970",41531,"0"
"8971",41532,"1"
"8972",41533,"0"
"8973",41534,"0"
"8974",41535,"0"
"8975",41536,"0"
"8976",41537,"0"
"8977",41538,"0"
"8978",41539,"1"
"8979",41540,"0"
"8980",41541,"0"
"8981",41542,"1"
"8982",41543,"0"
"8983",41544,"0"
"8984",41545,"0"
"8985",41546,"0"
"8986",41547,"1"
"8987",41548,"0"
"8988",41549,"0"
"8989",41550,"0"
"8990",41551,"0"
"8991",41552,"0"
"8992",41553,"0"
"8993",41554,"0"
"8994",41555,"0"
"8995",41556,"0"
"8996",41557,"0"
"8997",41558,"0"
"8998",41559,"0"
"8999",41560,"0"
"9000",41561,"1"
"9001",41562,"0"
"9002",41563,"1"
"9003",41564,"1"
"9004",41565,"0"
"9005",41566,"0"
"9006",41567,"0"
"9007",41568,"1"
"9008",41569,"0"
"9009",41570,"0"
"9010",41571,"1"
"9011",41572,"0"
"9012",41573,"0"
"9013",41574,"0"
"9014",41575,"0"
"9015",41576,"0"
"9016",41577,"0"
"9017",41578,"0"
"9018",41579,"0"
"9019",41580,"0"
"9020",41581,"0"
"9021",41582,"1"
"9022",41583,"0"
"9023",41584,"1"
"9024",41585,"0"
"9025",41586,"0"
"9026",41587,"0"
"9027",41588,"0"
"9028",41589,"0"
"9029",41590,"1"
"9030",41591,"1"
"9031",41592,"0"
"9032",41593,"0"
"9033",41594,"0"
"9034",41595,"0"
"9035",41596,"0"
"9036",41597,"0"
"9037",41598,"0"
"9038",41599,"0"
"9039",41600,"1"
"9040",41601,"0"
"9041",41602,"0"
"9042",41603,"1"
"9043",41604,"0"
"9044",41605,"1"
"9045",41606,"0"
"9046",41607,"0"
"9047",41608,"0"
"9048",41609,"0"
"9049",41610,"0"
"9050",41611,"0"
"9051",41612,"0"
"9052",41613,"0"
"9053",41614,"1"
"9054",41615,"0"
"9055",41616,"0"
"9056",41617,"0"
"9057",41618,"0"
"9058",41619,"0"
"9059",41620,"0"
"9060",41621,"0"
"9061",41622,"0"
"9062",41623,"0"
"9063",41624,"0"
"9064",41625,"0"
"9065",41626,"0"
"9066",41627,"0"
"9067",41628,"0"
"9068",41629,"0"
"9069",41630,"1"
"9070",41631,"0"
"9071",41632,"0"
"9072",41633,"0"
"9073",41634,"1"
"9074",41635,"0"
"9075",41636,"1"
"9076",41637,"0"
"9077",41638,"0"
"9078",41639,"0"
"9079",41640,"0"
"9080",41641,"0"
"9081",41642,"0"
"9082",41643,"0"
"9083",41644,"0"
"9084",41645,"0"
"9085",41646,"0"
"9086",41647,"0"
"9087",41648,"0"
"9088",41649,"0"
"9089",41650,"1"
"9090",41651,"0"
"9091",41652,"0"
"9092",41653,"0"
"9093",41654,"0"
"9094",41655,"0"
"9095",41656,"1"
"9096",41657,"0"
"9097",41658,"0"
"9098",41659,"1"
"9099",41660,"1"
"9100",41661,"0"
"9101",41662,"0"
"9102",41663,"0"
"9103",41664,"0"
"9104",41665,"0"
"9105",41666,"0"
"9106",41667,"0"
"9107",41668,"0"
"9108",41669,"0"
"9109",41670,"1"
"9110",41671,"0"
"9111",41672,"0"
"9112",41673,"0"
"9113",41674,"1"
"9114",41675,"0"
"9115",41676,"0"
"9116",41677,"0"
"9117",41678,"0"
"9118",41679,"0"
"9119",41680,"0"
"9120",41681,"0"
"9121",41682,"1"
"9122",41683,"0"
"9123",41684,"0"
"9124",41685,"0"
"9125",41686,"0"
"9126",41687,"0"
"9127",41688,"0"
"9128",41689,"0"
"9129",41690,"0"
"9130",41691,"0"
"9131",41692,"0"
"9132",41693,"0"
"9133",41694,"0"
"9134",41695,"0"
"9135",41696,"0"
"9136",41697,"0"
"9137",41698,"0"
"9138",41699,"0"
"9139",41700,"1"
"9140",41701,"0"
"9141",41702,"0"
"9142",41703,"0"
"9143",41704,"0"
"9144",41705,"0"
"9145",41706,"0"
"9146",41707,"0"
"9147",41708,"0"
"9148",41709,"0"
"9149",41710,"0"
"9150",41711,"0"
"9151",41712,"0"
"9152",41713,"0"
"9153",41714,"0"
"9154",41715,"0"
"9155",41716,"0"
"9156",41717,"0"
"9157",41718,"0"
"9158",41719,"0"
"9159",41720,"0"
"9160",41721,"0"
"9161",41722,"0"
"9162",41723,"0"
"9163",41724,"0"
"9164",41725,"0"
"9165",41726,"0"
"9166",41727,"0"
"9167",41728,"0"
"9168",41729,"1"
"9169",41730,"0"
"9170",41731,"0"
"9171",41732,"1"
"9172",41733,"1"
"9173",41734,"0"
"9174",41735,"0"
"9175",41736,"0"
"9176",41737,"1"
"9177",41738,"0"
"9178",41739,"0"
"9179",41740,"0"
"9180",41741,"0"
"9181",41742,"0"
"9182",41743,"0"
"9183",41744,"1"
"9184",41745,"0"
"9185",41746,"0"
"9186",41747,"1"
"9187",41748,"1"
"9188",41749,"1"
"9189",41750,"0"
"9190",41751,"1"
"9191",41752,"1"
"9192",41753,"0"
"9193",41754,"1"
"9194",41755,"1"
"9195",41756,"1"
"9196",41757,"0"
"9197",41758,"0"
"9198",41759,"0"
"9199",41760,"1"
"9200",41761,"1"
"9201",41762,"0"
"9202",41763,"0"
"9203",41764,"0"
"9204",41765,"0"
"9205",41766,"1"
"9206",41767,"0"
"9207",41768,"0"
"9208",41769,"0"
"9209",41770,"1"
"9210",41771,"0"
"9211",41772,"1"
"9212",41773,"0"
"9213",41774,"0"
"9214",41775,"0"
"9215",41776,"0"
"9216",41777,"0"
"9217",41778,"1"
"9218",41779,"0"
"9219",41780,"1"
"9220",41781,"0"
"9221",41782,"0"
"9222",41783,"0"
"9223",41784,"0"
"9224",41785,"0"
"9225",41786,"1"
"9226",41787,"0"
"9227",41788,"0"
"9228",41789,"0"
"9229",41790,"0"
"9230",41791,"0"
"9231",41792,"0"
"9232",41793,"0"
"9233",41794,"0"
"9234",41795,"0"
"9235",41796,"0"
"9236",41797,"0"
"9237",41798,"0"
"9238",41799,"0"
"9239",41800,"0"
"9240",41801,"0"
"9241",41802,"0"
"9242",41803,"1"
"9243",41804,"0"
"9244",41805,"0"
"9245",41806,"0"
"9246",41807,"1"
"9247",41808,"1"
"9248",41809,"0"
"9249",41810,"1"
"9250",41811,"0"
"9251",41812,"0"
"9252",41813,"0"
"9253",41814,"0"
"9254",41815,"0"
"9255",41816,"0"
"9256",41817,"0"
"9257",41818,"1"
"9258",41819,"0"
"9259",41820,"1"
"9260",41821,"0"
"9261",41822,"1"
"9262",41823,"1"
"9263",41824,"0"
"9264",41825,"0"
"9265",41826,"0"
"9266",41827,"0"
"9267",41828,"0"
"9268",41829,"0"
"9269",41830,"0"
"9270",41831,"0"
"9271",41832,"0"
"9272",41833,"0"
"9273",41834,"0"
"9274",41835,"0"
"9275",41836,"0"
"9276",41837,"0"
"9277",41838,"0"
"9278",41839,"0"
"9279",41840,"0"
"9280",41841,"1"
"9281",41842,"0"
"9282",41843,"0"
"9283",41844,"0"
"9284",41845,"0"
"9285",41846,"0"
"9286",41847,"0"
"9287",41848,"0"
"9288",41849,"0"
"9289",41850,"0"
"9290",41851,"0"
"9291",41852,"0"
"9292",41853,"0"
"9293",41854,"0"
"9294",41855,"0"
"9295",41856,"0"
"9296",41857,"0"
"9297",41858,"0"
"9298",41859,"1"
"9299",41860,"1"
"9300",41861,"1"
"9301",41862,"0"
"9302",41863,"0"
"9303",41864,"0"
"9304",41865,"0"
"9305",41866,"0"
"9306",41867,"0"
"9307",41868,"0"
"9308",41869,"0"
"9309",41870,"0"
"9310",41871,"0"
"9311",41872,"0"
"9312",41873,"0"
"9313",41874,"0"
"9314",41875,"1"
"9315",41876,"0"
"9316",41877,"0"
"9317",41878,"0"
"9318",41879,"1"
"9319",41880,"0"
"9320",41881,"0"
"9321",41882,"1"
"9322",41883,"0"
"9323",41884,"0"
"9324",41885,"0"
"9325",41886,"0"
"9326",41887,"0"
"9327",41888,"0"
"9328",41889,"0"
"9329",41890,"0"
"9330",41891,"0"
"9331",41892,"0"
"9332",41893,"1"
"9333",41894,"0"
"9334",41895,"1"
"9335",41896,"0"
"9336",41897,"1"
"9337",41898,"0"
"9338",41899,"0"
"9339",41900,"0"
"9340",41901,"1"
"9341",41902,"0"
"9342",41903,"0"
"9343",41904,"0"
"9344",41905,"0"
"9345",41906,"0"
"9346",41907,"1"
"9347",41908,"0"
"9348",41909,"1"
"9349",41910,"0"
"9350",41911,"0"
"9351",41912,"1"
"9352",41913,"0"
"9353",41914,"1"
"9354",41915,"1"
"9355",41916,"0"
"9356",41917,"0"
"9357",41918,"0"
"9358",41919,"0"
"9359",41920,"0"
"9360",41921,"0"
"9361",41922,"1"
"9362",41923,"0"
"9363",41924,"0"
"9364",41925,"0"
"9365",41926,"0"
"9366",41927,"0"
"9367",41928,"0"
"9368",41929,"0"
"9369",41930,"0"
"9370",41931,"0"
"9371",41932,"0"
"9372",41933,"1"
"9373",41934,"0"
"9374",41935,"0"
"9375",41936,"0"
"9376",41937,"0"
"9377",41938,"0"
"9378",41939,"1"
"9379",41940,"0"
"9380",41941,"0"
"9381",41942,"0"
"9382",41943,"0"
"9383",41944,"0"
"9384",41945,"1"
"9385",41946,"0"
"9386",41947,"1"
"9387",41948,"0"
"9388",41949,"0"
"9389",41950,"0"
"9390",41951,"0"
"9391",41952,"0"
"9392",41953,"1"
"9393",41954,"0"
"9394",41955,"0"
"9395",41956,"0"
"9396",41957,"1"
"9397",41958,"1"
"9398",41959,"0"
"9399",41960,"0"
"9400",41961,"0"
"9401",41962,"0"
"9402",41963,"0"
"9403",41964,"1"
"9404",41965,"0"
"9405",41966,"1"
"9406",41967,"0"
"9407",41968,"0"
"9408",41969,"0"
"9409",41970,"0"
"9410",41971,"0"
"9411",41972,"0"
"9412",41973,"0"
"9413",41974,"1"
"9414",41975,"0"
"9415",41976,"0"
"9416",41977,"0"
"9417",41978,"0"
"9418",41979,"0"
"9419",41980,"1"
"9420",41981,"0"
"9421",41982,"0"
"9422",41983,"0"
"9423",41984,"0"
"9424",41985,"0"
"9425",41986,"0"
"9426",41987,"0"
"9427",41988,"0"
"9428",41989,"0"
"9429",41990,"0"
"9430",41991,"0"
"9431",41992,"1"
"9432",41993,"0"
"9433",41994,"0"
"9434",41995,"0"
"9435",41996,"0"
"9436",41997,"0"
"9437",41998,"1"
"9438",41999,"0"
"9439",42000,"0"
"9440",42001,"0"
"9441",42002,"0"
"9442",42003,"0"
"9443",42004,"0"
"9444",42005,"1"
"9445",42006,"0"
"9446",42007,"0"
"9447",42008,"0"
"9448",42009,"1"
"9449",42010,"0"
"9450",42011,"0"
"9451",42012,"1"
"9452",42013,"0"
"9453",42014,"0"
"9454",42015,"1"
"9455",42016,"0"
"9456",42017,"1"
"9457",42018,"0"
"9458",42019,"0"
"9459",42020,"0"
"9460",42021,"1"
"9461",42022,"0"
"9462",42023,"0"
"9463",42024,"0"
"9464",42025,"0"
"9465",42026,"1"
"9466",42027,"0"
"9467",42028,"0"
"9468",42029,"0"
"9469",42030,"0"
"9470",42031,"1"
"9471",42032,"1"
"9472",42033,"0"
"9473",42034,"0"
"9474",42035,"0"
"9475",42036,"0"
"9476",42037,"0"
"9477",42038,"0"
"9478",42039,"1"
"9479",42040,"0"
"9480",42041,"0"
"9481",42042,"0"
"9482",42043,"0"
"9483",42044,"1"
"9484",42045,"1"
"9485",42046,"0"
"9486",42047,"0"
"9487",42048,"0"
"9488",42049,"0"
"9489",42050,"0"
"9490",42051,"0"
"9491",42052,"0"
"9492",42053,"0"
"9493",42054,"0"
"9494",42055,"0"
"9495",42056,"0"
"9496",42057,"0"
"9497",42058,"1"
"9498",42059,"0"
"9499",42060,"0"
"9500",42061,"0"
"9501",42062,"0"
"9502",42063,"0"
"9503",42064,"0"
"9504",42065,"0"
"9505",42066,"0"
"9506",42067,"1"
"9507",42068,"0"
"9508",42069,"0"
"9509",42070,"0"
"9510",42071,"0"
"9511",42072,"1"
"9512",42073,"0"
"9513",42074,"0"
"9514",42075,"0"
"9515",42076,"0"
"9516",42077,"0"
"9517",42078,"0"
"9518",42079,"0"
"9519",42080,"0"
"9520",42081,"1"
"9521",42082,"1"
"9522",42083,"1"
"9523",42084,"0"
"9524",42085,"0"
"9525",42086,"0"
"9526",42087,"1"
"9527",42088,"0"
"9528",42089,"0"
"9529",42090,"0"
"9530",42091,"0"
"9531",42092,"0"
"9532",42093,"0"
"9533",42094,"0"
"9534",42095,"1"
"9535",42096,"0"
"9536",42097,"0"
"9537",42098,"0"
"9538",42099,"0"
"9539",42100,"0"
"9540",42101,"0"
"9541",42102,"1"
"9542",42103,"0"
"9543",42104,"1"
"9544",42105,"0"
"9545",42106,"0"
"9546",42107,"0"
"9547",42108,"0"
"9548",42109,"0"
"9549",42110,"0"
"9550",42111,"0"
"9551",42112,"0"
"9552",42113,"0"
"9553",42114,"0"
"9554",42115,"0"
"9555",42116,"0"
"9556",42117,"0"
"9557",42118,"0"
"9558",42119,"0"
"9559",42120,"0"
"9560",42121,"0"
"9561",42122,"0"
"9562",42123,"0"
